1|0.00045000000000000004|0.0|0.0|0.002|0.0|0.001
2|0.00030000000000000003|0.0|0.0|0.001|0.0|0.001
3|0.00045000000000000004|0.0|0.0|0.002|0.0|0.001
4|0.00035|0.0|0.0|0.001|0.0|0.001
5|0.00055|0.0005|0.0|0.002|0.0|0.001
6|0.00055|0.0005|0.0|0.002|0.0|0.001
7|0.0002|0.0|0.0|0.001|0.0|0.0
8|0.00025|0.0|0.0|0.001|0.0|0.00025
9|0.0005000000000000001|0.0005|0.0|0.001|0.0|0.001
10|0.0005|0.0|0.0|0.002|0.0|0.001
25|0.010700000000000001|0.01|0.01|0.014|0.01|0.011
50|0.021|0.02|0.018|0.031|0.02|0.02125
100|0.044050000000000006|0.039|0.036|0.119|0.038|0.04325
500|0.19750000000000006|0.1945|0.176|0.228|0.188|0.20475
1000|0.41600000000000004|0.3905|0.35|0.604|0.373|0.442
1500|0.6439999999999999|0.557|0.521|1.86|0.5567500000000001|0.611
2000|0.8719000000000001|0.796|0.723|2.104|0.743|0.862
2500|1.01745|1.025|0.871|1.25|0.93675|1.071
3000|1.2249999999999999|1.202|1.047|1.659|1.11475|1.30275
3500|1.38045|1.342|1.223|1.578|1.2585|1.5005
4000|1.61005|1.5295|1.393|2.451|1.46225|1.69325
4500|1.9343499999999998|1.847|1.566|3.204|1.666|1.93625
5000|2.0427|2.042|1.745|2.855|1.8355000000000001|2.0775
5500|2.2117999999999998|2.2184999999999997|1.914|3.348|1.9989999999999999|2.3000000000000003
6000|2.3584500000000004|2.2655000000000003|2.092|2.849|2.1965000000000003|2.5092499999999998
6500|2.6478|2.593|2.265|3.766|2.38325|2.7112499999999997
7000|2.7674499999999997|2.8155|2.442|3.112|2.5665|2.92025
7500|3.10205|3.161|2.611|3.792|2.8455|3.35325
8000|3.4011000000000005|3.2685|2.828|4.887|2.97775|3.524
8500|3.63295|3.5225|2.963|5.087|3.37425|3.7065
9000|3.70205|3.5885|3.139|4.744|3.385|3.8855
9500|3.8893500000000003|3.8049999999999997|3.349|5.049|3.5397499999999997|4.08625
10000|3.90975|3.8015|3.488|4.698|3.5517499999999997|4.2677499999999995
