1|0.007200000000000001|0.007|0.006|0.008|0.007|0.008
2|0.0108|0.01|0.009|0.016|0.01|0.012
3|0.01265|0.011|0.009|0.04|0.01|0.011
4|0.013200000000000003|0.013|0.012|0.014|0.013|0.014
5|0.013650000000000004|0.013|0.012|0.021|0.013|0.014
6|0.016200000000000003|0.0155|0.014|0.025|0.015|0.01625
7|0.017150000000000006|0.016|0.015|0.023|0.016|0.01725
8|0.019500000000000007|0.019|0.017|0.022|0.01875|0.02025
9|0.019600000000000003|0.019|0.018|0.021|0.019|0.021
10|0.023500000000000004|0.023|0.022|0.027|0.022|0.02425
25|0.0417|0.0395|0.036|0.075|0.038|0.042
50|0.0834|0.082|0.075|0.094|0.08|0.0865
100|0.15655|0.151|0.139|0.188|0.148|0.163
500|0.7037500000000001|0.6855|0.629|0.826|0.6697500000000001|0.72925
1000|1.4283000000000001|1.4089999999999998|1.27|1.589|1.35275|1.5015
1500|2.09755|2.0789999999999997|1.905|2.312|1.99475|2.184
2000|2.8942|2.8095|2.449|4.237|2.63325|2.945
2500|3.6856500000000003|3.604|3.093|5.437|3.3522499999999997|3.653
3000|4.3392|4.2415|3.698|5.601|3.9597499999999997|4.4645
3500|5.0537|4.9935|4.362|6.411|4.65775|5.207
4000|5.5347|5.5975|4.931|6.44|5.203749999999999|5.82175
4500|6.3043|6.317|5.534|7.853|5.73675|6.55875
5000|7.20125|7.139|6.291|8.476|6.71625|7.52625
5500|7.553949999999999|7.442|6.747|9.581|6.85875|7.9545
6000|8.27535|8.1015|7.368|10.246|7.453749999999999|8.7995
6500|9.612799999999998|9.6805|7.967|12.158|9.198|10.066500000000001
7000|9.9056|9.8275|8.642|12.813|9.10225|10.314499999999999
7500|10.678849999999999|10.7895|9.184|12.303|9.71875|11.517
8000|11.4449|11.407499999999999|9.847|13.245|10.94725|11.97675
8500|11.681|11.2705|10.456|13.713|10.789250000000001|12.4725
9000|12.8352|12.805499999999999|11.261|17.407|11.963000000000001|13.11825
9500|13.4346|13.228|11.755|17.073|12.079|14.54025
10000|13.93005|13.8255|12.632|17.087|13.43325|14.1785
