1|0.004300000000000001|0.004|0.004|0.005|0.004|0.005
2|0.009700000000000002|0.008|0.007|0.029|0.008|0.009
3|0.01635|0.0115|0.01|0.078|0.011|0.01375
4|0.0162|0.014|0.013|0.052|0.013|0.01525
5|0.020650000000000005|0.018|0.016|0.045|0.017|0.021500000000000002
6|0.028850000000000004|0.0245|0.019|0.051|0.02075|0.03625
7|0.040299999999999996|0.0265|0.022|0.213|0.024|0.036250000000000004
8|0.03625|0.027|0.025|0.072|0.02575|0.036500000000000005
9|0.03665|0.03|0.027|0.084|0.02875|0.03475
10|0.06094999999999999|0.055499999999999994|0.03|0.093|0.03775|0.082
25|0.13830000000000003|0.1365|0.072|0.266|0.08725|0.17325000000000002
50|0.22290000000000001|0.2375|0.161|0.262|0.18875|0.24775
100|0.43875000000000003|0.476|0.29|0.567|0.344|0.518
500|1.70025|1.654|1.412|2.232|1.5935000000000001|1.768
1000|3.5490000000000004|3.3895|2.906|5.159|3.149|3.6029999999999998
1500|5.756000000000001|5.3870000000000005|4.094|8.949|4.64525|6.36325
2000|6.994600000000001|6.786|5.559|10.542|6.42875|7.49
2500|8.963700000000001|8.5225|7.04|12.936|7.93|9.73675
3000|11.370300000000002|10.8795|8.276|17.246|9.528|13.1945
3500|12.25755|11.7645|9.654|16.151|11.0565|12.763
4000|13.2296|12.538499999999999|10.804|19.419|11.55575|14.5665
4500|15.685100000000002|15.6155|12.186|20.026|14.3715|16.566499999999998
5000|17.9589|16.756|13.771|27.512|15.356|19.054000000000002
5500|19.2945|18.2535|15.521|30.619|16.99625|20.0225
6000|20.585199999999997|19.4685|16.94|32.155|18.380000000000003|21.6045
6500|21.4134|21.273|18.099|27.383|19.795749999999998|22.51475
7000|22.902399999999997|21.865000000000002|19.703|29.758|20.701|23.4
7500|24.946899999999996|24.223|20.378|32.842|22.858999999999998|26.33475
8000|26.17815|25.367|22.698|32.627|23.694|27.54875
8500|26.948350000000005|27.085500000000003|23.851|35.568|24.826999999999998|28.156750000000002
9000|28.1656|27.4815|24.909|35.517|26.018|29.09925
9500|31.526149999999994|29.301000000000002|27.036|41.425|28.18475|34.4725
10000|33.581450000000004|31.1495|27.98|48.695|30.5245|34.307
