1|0.0005500000000000001|0.001|0.0|0.001|0.0|0.001
2|0.0020000000000000005|0.002|0.002|0.002|0.002|0.002
3|0.0021000000000000003|0.002|0.002|0.003|0.002|0.002
4|0.0025500000000000006|0.002|0.002|0.008|0.002|0.003
5|0.006250000000000001|0.006|0.005|0.008|0.006|0.006
6|0.008499999999999999|0.007|0.007|0.024|0.007|0.009
7|0.009750000000000002|0.008|0.007|0.031|0.008|0.01
8|0.009550000000000003|0.009|0.008|0.013|0.008|0.01025
9|0.01115|0.01|0.009|0.021|0.01|0.012
10|0.012350000000000003|0.011|0.01|0.016|0.011|0.014
25|0.030250000000000006|0.026|0.024|0.043|0.026|0.03625
50|0.0667|0.058|0.054|0.087|0.057|0.082
100|0.13015|0.127|0.101|0.238|0.10775|0.14775
500|0.5625500000000001|0.5045|0.498|0.708|0.50175|0.63975
1000|1.1735499999999999|1.114|0.929|1.9|0.9895|1.347
1500|1.69845|1.5075|1.393|2.252|1.47225|1.9972500000000002
2000|2.2122|1.9740000000000002|1.844|2.86|1.89725|2.59175
2500|2.8850000000000002|2.6885|2.306|5.251|2.43225|3.20825
3000|3.4527499999999995|3.3655|2.753|4.359|3.0347500000000003|3.9995
3500|4.0668|4.0535|3.236|5.81|3.375|4.55525
4000|4.43035|4.287|3.705|5.876|3.8817500000000003|4.7692499999999995
4500|4.93525|4.8165|4.173|5.973|4.369|5.4
5000|5.4129000000000005|4.9335|4.605|7.509|4.73225|6.058249999999999
5500|6.2591|6.1075|5.106|8.102|5.7467500000000005|6.6965
6000|6.625750000000001|6.787|5.539|7.943|5.612|7.5345
6500|7.1973|7.0195|6.042|9.489|6.261|7.98575
7000|7.581|7.5525|6.459|9.61|6.856999999999999|8.2255
7500|7.983849999999999|7.486|6.925|10.421|7.12075|8.6105
8000|8.8037|8.939|7.42|10.995|7.8835|9.70925
8500|9.497249999999998|9.617|7.945|11.593|8.344750000000001|10.31675
9000|9.79545|9.691500000000001|8.45|12.44|8.93125|10.61775
9500|10.5438|10.8935|8.794|12.232|9.31525|11.60325
10000|10.90485|10.9575|9.275|13.398|9.88275|11.626000000000001
