1|0.005450000000000001|0.004|0.003|0.016|0.004|0.005
2|0.010100000000000001|0.008|0.006|0.03|0.007|0.00825
3|0.0158|0.0135|0.01|0.036|0.011|0.0175
4|0.01945|0.014499999999999999|0.013|0.048|0.01375|0.018
5|0.027599999999999996|0.019|0.015|0.058|0.017|0.037
6|0.03295|0.0215|0.018|0.08|0.01975|0.04675
7|0.0264|0.0235|0.021|0.043|0.023|0.028
8|0.04834999999999999|0.028999999999999998|0.024|0.115|0.0265|0.062
9|0.05245|0.039|0.027|0.173|0.02875|0.0625
10|0.0508|0.0375|0.03|0.111|0.031|0.069
25|0.13970000000000002|0.1395|0.072|0.261|0.0845|0.17125
50|0.24155|0.2165|0.156|0.741|0.1685|0.2595
100|0.434|0.449|0.292|0.736|0.33175|0.4985
500|2.0410999999999997|1.8565|1.405|3.751|1.54725|2.13775
1000|3.7475999999999994|3.5785|2.633|6.065|2.9715000000000003|4.32175
1500|5.932600000000001|5.098000000000001|3.975|10.948|4.69825|6.7015
2000|7.9372|7.5065|5.716|12.105|6.50575|9.41675
2500|8.6814|8.331|6.743|13.138|7.68975|8.81375
3000|11.27385|10.700500000000002|8.081|16.841|9.552249999999999|12.157
3500|11.6685|11.904499999999999|9.408|13.698|10.4835|12.54875
4000|13.575399999999998|13.277999999999999|11.163|17.376|12.16775|14.131
4500|17.3036|16.613|12.482|27.083|14.681000000000001|19.12175
5000|17.873949999999997|16.5365|13.313|27.619|15.2065|20.323
5500|19.134549999999997|18.332|15.65|28.595|16.436|19.359499999999997
6000|21.186599999999995|19.927|16.824|31.435|18.877|22.92525
6500|22.63105|21.746499999999997|17.397|35.97|20.0|22.846249999999998
7000|24.579900000000002|22.875|19.372|37.947|21.729999999999997|25.64175
7500|27.168049999999994|24.296999999999997|21.674|41.079|23.288|29.319499999999998
8000|26.022699999999997|24.554499999999997|21.874|35.646|23.49|27.634249999999998
8500|29.260549999999995|26.908|23.43|50.519|25.847250000000003|31.0375
9000|29.029149999999998|28.3945|25.18|34.487|27.36575|31.11875
9500|30.67615|30.2675|27.257|37.176|29.101|31.860249999999997
10000|36.16605|33.355|29.394|54.117|30.267|36.810249999999996
